date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:58:34	1199342/1199342	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:30%20GMT	https://www.trendyol.com/sevgililer-gunu-hediyesi-y-s39350	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sevgililer-gunu-hediyesi-y-s39350.html	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:35	68067/68067	---MCZ	200	added ('OK')	image/png	date:Fri,%2010%20Jun%202022%2011:10:44%20GMT	https://cdn.dsmcdn.com/mrktng/seo/22haziran19/sevgililergunuhediyeleri.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/22haziran19/sevgililergunuhediyeleri.png	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:31%20GMT	https://www.trendyol.com/s/kadinlar-gunu-hediyeleri	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/kadinlar-gunu-hediyeleri	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:36	1231568/1231568	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:32%20GMT	https://www.trendyol.com/kadinlar-gunu-hediyesi-y-s39354	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/kadinlar-gunu-hediyesi-y-s39354.html	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:36	105215/105215	---MCZ	200	added ('OK')	image/png	date:Fri,%2010%20Jun%202022%2011:10:44%20GMT	https://cdn.dsmcdn.com/mrktng/seo/22haziran19/kadinlargunuhediyeleri.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/22haziran19/kadinlargunuhediyeleri.png	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:37	665288/665288	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:33%20GMT	https://www.trendyol.com/s/anneler-gunu	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/anneler-gunu.html	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:37	89587/89587	---MCZ	200	added ('OK')	image/png	date:Fri,%2010%20Jun%202022%2011:10:43%20GMT	https://cdn.dsmcdn.com/mrktng/seo/22haziran19/annelergunuhediyeleri.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/22haziran19/annelergunuhediyeleri.png	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:38	490973/490973	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:34%20GMT	https://www.trendyol.com/s/babalar-gunu	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/babalar-gunu.html	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:38	115995/115995	---MCZ	200	added ('OK')	image/png	date:Fri,%2010%20Jun%202022%2011:10:43%20GMT	https://cdn.dsmcdn.com/mrktng/seo/22haziran19/babalargunuhediyeleri.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/22haziran19/babalargunuhediyeleri.png	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:39	499925/499925	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:35%20GMT	https://www.trendyol.com/s/23-nisan-hediyeleri	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/23-nisan-hediyeleri.html	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:39	80684/80684	---MCZ	200	added ('OK')	image/png	date:Fri,%2010%20Jun%202022%2011:10:43%20GMT	https://cdn.dsmcdn.com/mrktng/seo/22haziran19/23nisanhediyeleri.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/22haziran19/23nisanhediyeleri.png	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:40	139413/139413	---M-Z	200	added ('OK')	application/javascript	etag:%226221ea5b-9751%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/8.0.7/swiper-bundle.min.js	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdnjs.cloudflare.com/ajax/libs/Swiper/8.0.7/swiper-bundle.min.js	(from https://www.trendyol.com/s/hediye-rehberi)
00:58:40	21603/21603	---M-Z	200	added ('OK')	text/css	etag:%2263ea67a8-1498%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/9.0.5/swiper-bundle.css	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdnjs.cloudflare.com/ajax/libs/Swiper/9.0.5/swiper-bundle.css	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:41	476157/476157	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:37%20GMT	https://www.trendyol.com/s/buyuk-nisan	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/buyuk-nisan.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:37%20GMT	https://www.trendyol.com/s/yaz-kampanyasi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/yaz-kampanyasi.194.delayed	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:37%20GMT	https://www.trendyol.com/s/yaz-trendleri	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/yaz-trendleri	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:42	550298/550298	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:38%20GMT	https://www.trendyol.com/s/yaz-alisverisi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/yaz-alisverisi.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:43	605958/605958	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:39%20GMT	https://www.trendyol.com/s/okul-alisverisi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/okul-alisverisi.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:44	533404/533404	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:40%20GMT	https://www.trendyol.com/s/mega-eylul	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/mega-eylul.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:40%20GMT	https://www.trendyol.com/s/11-kasim-indirim-gunleri	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/11-kasim-indirim-gunleri	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:46	798572/798572	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:41%20GMT	https://www.trendyol.com/s/11-kasim-super-alisveris-gunleri	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/11-kasim-super-alisveris-gunleri.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:42%20GMT	https://www.trendyol.com/s/black-friday	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/black-friday	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:47	787176/787176	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:43%20GMT	https://www.trendyol.com/s/efsane-gunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/efsane-gunler.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:47	285979/285979	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:43%20GMT	https://www.trendyol.com/s/trendyol-yemek	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/trendyol-yemek.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:48	334726/334726	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:44%20GMT	https://www.trendyol.com/s/hizli-market	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/hizli-market.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:48	236555/236555	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:44%20GMT	https://www.trendyol.com/s/dolap-com	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/dolap-com.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:48	1059328/1059328	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:40%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/kadinlar.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/kadinlar.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:48	801559/801559	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:28%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/babalar.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/babalar.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:49	1014436/1014436	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:28%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/anneler.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/anneler.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:45%20GMT	https://www.trendyol.com/s/karne-gunu	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/karne-gunu	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:50	1055378/1055378	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:45%20GMT	https://www.trendyol.com/karne-hediyesi-y-s39351	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/karne-hediyesi-y-s39351.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:50	925945/925945	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:37%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/karne.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/karne.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:46%20GMT	https://www.trendyol.com/s/cadilar-bayrami-indirimi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/cadilar-bayrami-indirimi	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:51	439506/439506	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:47%20GMT	https://www.trendyol.com/s/cadilar-bayrami-firsatlari	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/cadilar-bayrami-firsatlari.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:51	861141/861141	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:28%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/cadilar.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/cadilar.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:52	510080/510080	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:47%20GMT	https://www.trendyol.com/s/dunya-kitap-gunu	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/dunya-kitap-gunu.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:52	1072815/1072815	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:33%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/dunya_kitap.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/dunya_kitap.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:52	297855/297855	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:48%20GMT	https://www.trendyol.com/s/superman-day-hediyeleri	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/superman-day-hediyeleri.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:53	880562/880562	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:43%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/superman.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/superman.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:53	527455/527455	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:49%20GMT	https://www.trendyol.com/s/dunya-spor-gunu	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/dunya-spor-gunu.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:53	989257/989257	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:33%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/dunya_spor_gunu.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/dunya_spor_gunu.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:54	309447/309447	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:50%20GMT	https://www.trendyol.com/s/star-wars-hediyeleri	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/star-wars-hediyeleri.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:54	661767/661767	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:40%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/starwars.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/starwars.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:55	230548/230548	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:51%20GMT	https://www.trendyol.com/s/ucretsiz-kargo	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/ucretsiz-kargo.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:51%20GMT	https://www.trendyol.com/s/teslimat-noktasi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/teslimat-noktasi.1b2.delayed	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:56	375116/375116	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:52%20GMT	https://www.trendyol.com/s/gel-al-noktasi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/gel-al-noktasi.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:57	286446/286446	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:52%20GMT	https://www.trendyol.com/s/sigorta	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/sigorta.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:57	384821/384821	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:53%20GMT	https://www.trendyol.com/s/kurumsal-fatura	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/kurumsal-fatura.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:58	241136/241136	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:54%20GMT	https://www.trendyol.com/s/trendyol-alisveris-kredisi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/trendyol-alisveris-kredisi.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:54%20GMT	https://www.trendyol.com/s/sansli-cekilis	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/sansli-cekilis	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:58	611172/611172	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:35%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/hediye_rehberi.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/hediye_rehberi.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:59	327081/327081	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:55%20GMT	https://www.trendyol.com/s/sepette-iyilik	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/sepette-iyilik.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:59	457193/457193	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2016:12:27%20GMT	https://cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/bir_tik_iyilik_yap.png	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/mrktng/seo/tyindirimgunleristatik/bir_tik_iyilik_yap.png	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:58:59	13286/13286	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:55%20GMT	https://www.trendyol.com/influencerbasvuru	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/influencerbasvuru.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:59:00	215997/215997	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:57:55%20GMT	https://www.trendyol.com/butik/liste/100586/buyuk--bahar--kampanyasi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/butik/liste/100586/buyuk--bahar--kampanyasi	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:59:01	695002/695002	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:57%20GMT	https://www.trendyol.com/s/ramazan-alisverisi-kampanyasi	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/ramazan-alisverisi-kampanyasi.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:59:02	590558/590558	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:58%20GMT	https://www.trendyol.com/cep-telefonu-x-c103498	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/cep-telefonu-x-c103498.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:59:02	24059/24059	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Jul%202024%2020:57:58%20GMT	https://www.trendyol.com/mobilyanin-vazgecilmezleri/butikdetay/603424/ev--mobilya	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/mobilyanin-vazgecilmezleri/butikdetay/603424/ev--mobilya	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:59:02	208719/208719	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:58%20GMT	https://www.trendyol.com/s/yedikce-f%c4%b1rsatlar%c4%b1	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/s/yedikce-f%c4%b1rsatlar%c4%b1.html	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:59:03	135956/135956	---M-Z	200	added ('OK')	application/javascript	etag:%2263ea67a8-946b%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/9.0.5/swiper-bundle.min.js	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdnjs.cloudflare.com/ajax/libs/Swiper/9.0.5/swiper-bundle.min.js	(from https://www.trendyol.com/s/trendyol-indirim-gunleri)
00:59:03	309863/309863	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:57:59%20GMT	https://www.trendyol.com/yardim/sorular/GET	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/yardim/sorular/GET.html	(from https://www.trendyol.com/yardim/sorular/)
00:59:04	64784/64784	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2026%20Jul%202024%2020:58:00%20GMT	https://www.trendyol.com/yardim/sorular/location.href	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/yardim/sorular/location.href	(from https://www.trendyol.com/yardim/sorular/)
00:59:04	309863/309863	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:58:00%20GMT	https://www.trendyol.com/yardim/sorular/Trident/	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/yardim/sorular/Trident/index.html	(from https://www.trendyol.com/yardim/sorular/)
00:59:04	1208/1208	---M--	200	added ('OK')	text/css	etag:%22f555c2991ab0e5ca9e1ae629e4ba9853%22	https://cdn.dsmcdn.com/sfx/bundles/web-sfx/ssr/client/re.discovery/branding/kullanim-kosullari-0.prod.c0db3ad34fd502cd87d9-0.css	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/sfx/bundles/web-sfx/ssr/client/re.discovery/branding/kullanim-kosullari-0.prod.c0db3ad34fd502cd87d9-0.css	(from https://www.trendyol.com/kullanim_kosullari)
00:59:05	74/74	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:58:00%20GMT	https://www.trendyol.com/iletisim.html	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/iletisim-2.html	(from https://www.trendyol.com/kullanim_kosullari)
00:59:05	112/112	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:58:01%20GMT	https://www.trendyol.com/kisisel_verilerin_korunmasi.html	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/kisisel_verilerin_korunmasi-2.html	(from https://www.trendyol.com/kullanim_kosullari)
00:59:05	94/94	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:58:01%20GMT	https://www.trendyol.com/kullanim_kosullari.html	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/kullanim_kosullari-2.html	(from https://www.trendyol.com/kullanim_kosullari)
00:59:05	1208/1208	---M--	200	added ('OK')	text/css	etag:%22f555c2991ab0e5ca9e1ae629e4ba9853%22	https://cdn.dsmcdn.com/sfx/bundles/web-sfx/ssr/client/re.discovery/branding/kisisel-verilerin-korunmasi-0.prod.c0db3ad34fd502cd87d9-0.css	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/cdn.dsmcdn.com/sfx/bundles/web-sfx/ssr/client/re.discovery/branding/kisisel-verilerin-korunmasi-0.prod.c0db3ad34fd502cd87d9-0.css	(from https://www.trendyol.com/kisisel_verilerin_korunmasi)
00:59:06	74/74	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202024%2020:58:02%20GMT	https://www.trendyol.com/iletisim.html	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/iletisim-2.html	(from https://www.trendyol.com/kisisel_verilerin_korunmasi)
